Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width
554,12430,6.114,6.627,5.805,9.294,3.014,9.258,3.002,5.738,85.138,29.36,20.818,29.845,20.409,0.923,3.084,0.324,0.658,0.433,0.324,0.851,0.984,0.016,0.98,1.048,0,0.103,0,117.439,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.601,0.625,1.926,0.519,119.379,4.409,21.512,3.084,5.636,3.005
186,7796,4.381,4.853,4.911,6.115,3.01,5.978,2.99,4.836,47.326,15.072,15.245,15.574,14.942,0.903,2.032,0.492,0.716,0.513,0.5,0.815,0.968,0.032,0.98,0.819,0,0.103,0,60.287,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.245,0.803,1.632,0.613,62.296,3.961,17.848,2,4.118,2.842
489,11236,5.085,5.718,5.04,6.995,2.998,7.237,2.902,4.988,55.339,20.306,17.965,20.938,17.601,0.889,2.334,0.429,0.727,0.528,0.401,0.791,0.97,0.03,0.98,0.968,0,0.103,0,81.223,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.388,0.721,1.681,0.595,83.752,4.019,18.617,2.494,5.909,2.674
104,6571,5.363,5.631,5.79,7.176,2.983,7.073,3.002,5.71,64.896,22.587,17.692,22.807,17.46,0.952,2.405,0.416,0.747,0.558,0.424,0.907,0.99,0.01,0.987,1.055,0,0.096,0,90.347,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.239,0.807,1.941,0.515,91.227,4.386,20.854,2.356,0,0
386,9880,4.46,5.366,4.691,6.881,2.964,6.783,2.815,4.738,50.1,15.625,16.857,16.82,15.957,0.831,2.321,0.431,0.648,0.42,0.415,0.691,0.929,0.071,0.947,0.766,0,0.094,0,62.499,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.467,0.682,1.583,0.632,67.278,3.828,24.421,2.409,6.224,2.255
293,9021,3.973,4.329,3.215,5.861,2.964,5.932,2.94,3.231,29.247,12.4,13.601,12.629,13.482,0.918,1.978,0.506,0.678,0.46,0.496,0.842,0.982,0.018,0.991,0.714,0,0.104,0,49.601,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.823,0.549,1.085,0.922,50.516,3.09,18.889,2.018,0,0
568,12707,4.421,4.822,3.819,6.479,2.956,6.353,2.797,3.828,38.294,15.35,15.15,15.502,15.018,0.917,2.192,0.456,0.682,0.466,0.44,0.84,0.99,0.01,0.991,0.802,0,0.101,0,61.401,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.696,0.589,1.292,0.774,62.007,3.387,17.077,2.271,3.833,2.618
586,13125,4.515,4.832,4.435,6.532,2.955,6.619,3.074,4.288,44.822,16.008,15.181,16.299,14.973,0.934,2.211,0.452,0.691,0.478,0.464,0.873,0.982,0.018,0.986,0.829,0,0.168,0,64.034,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.473,0.679,1.501,0.666,65.194,3.695,20.667,2.153,0,0
408,10151,5.825,6.248,6.274,7.578,2.949,7.438,2.817,6.234,73.405,26.653,19.63,26.969,19.468,0.932,2.57,0.389,0.769,0.591,0.379,0.869,0.988,0.012,0.992,1.193,0,0.087,0,106.612,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.208,0.828,2.128,0.47,107.876,4.611,9.605,2.64,5.95,2.734
117,6742,5.639,6.253,5.231,8.426,2.948,7.969,2.772,5.105,68.046,24.977,19.645,25.685,19.429,0.902,2.858,0.35,0.669,0.448,0.348,0.813,0.972,0.028,0.989,1.005,0,0.091,0,99.906,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.611,0.621,1.774,0.564,102.74,4.09,11.493,2.875,5.256,2.428
170,7477,4.848,5.378,4.653,7.252,2.923,6.846,2.909,4.793,51.651,18.461,16.895,18.755,16.715,0.902,2.481,0.403,0.669,0.447,0.425,0.813,0.984,0.016,0.989,0.871,0,0.107,0,73.843,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.558,0.642,1.592,0.628,75.02,3.788,23.333,2.353,5.047,3.94
198,7974,4.463,4.99,3.509,6.771,2.914,6.869,2.926,3.61,36.244,15.641,15.676,15.85,15.465,0.894,2.324,0.43,0.659,0.434,0.426,0.8,0.987,0.013,0.987,0.793,0,0.115,0,62.562,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.93,0.518,1.204,0.83,63.402,3.211,19.857,2.348,5.064,2.99
139,7055,5.177,5.65,5.306,7.072,2.912,6.894,2.992,5.363,57.214,21.047,17.751,21.534,17.541,0.916,2.428,0.412,0.732,0.536,0.434,0.839,0.977,0.023,0.988,1.022,0,0.098,0,84.189,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.333,0.75,1.822,0.549,86.138,4.109,14.308,2.304,5.311,2.9
44,5609,5.283,6.25,5.801,7.817,2.906,7.482,2.565,5.366,69.002,21.921,19.634,23.942,18.553,0.845,2.69,0.372,0.676,0.457,0.343,0.715,0.916,0.084,0.945,0.965,0,0.095,0,87.683,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.348,0.742,1.996,0.501,95.768,4.354,21.86,2.916,7.135,3.835
145,7126,4.398,5.071,3.558,7.335,2.906,7.576,2.893,3.358,39.703,15.194,15.932,15.496,15.781,0.867,2.524,0.396,0.6,0.36,0.382,0.752,0.981,0.019,0.991,0.713,0,0.11,0,60.777,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.061,0.485,1.225,0.817,61.984,3.232,17.937,2.619,5.807,2.989
573,12855,5.052,5.441,5.115,6.689,2.904,6.487,3.058,5.215,52.025,20.043,17.093,20.417,16.94,0.928,2.303,0.434,0.755,0.57,0.471,0.862,0.982,0.018,0.991,1.032,0,0.098,0,80.17,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.308,0.765,1.761,0.568,81.667,4.01,14.839,2.121,4.554,3.36
14,4915,4.537,5.218,4.165,7.196,2.904,6.812,2.791,3.98,45.573,16.167,16.394,16.835,15.926,0.869,2.478,0.404,0.63,0.398,0.41,0.756,0.96,0.04,0.971,0.774,0,0.11,0,64.668,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.728,0.579,1.434,0.697,67.338,3.535,19.714,2.441,5.759,2.952
286,8960,4.856,5.527,4.608,6.994,2.902,7.131,2.606,4.442,48.974,18.521,17.364,19.222,17.021,0.879,2.41,0.415,0.694,0.482,0.366,0.772,0.964,0.036,0.98,0.912,0,0.101,0,74.084,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.518,0.659,1.587,0.63,76.887,3.755,16.286,2.736,6.175,2.136
391,9936,4.021,4.438,3.549,6.162,2.896,6.065,2.852,3.547,33.171,12.699,13.941,12.927,13.779,0.906,2.128,0.47,0.653,0.426,0.47,0.821,0.982,0.018,0.988,0.711,0,0.115,0,50.796,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.736,0.576,1.225,0.816,51.707,3.223,20.303,2.127,0,0
318,9236,4.323,4.95,3.602,7.416,2.887,7.514,2.889,3.512,40.378,14.681,15.55,15.123,15.158,0.873,2.569,0.389,0.583,0.34,0.385,0.763,0.971,0.029,0.975,0.686,0,0.107,0,58.722,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.059,0.486,1.248,0.801,60.491,3.245,18.608,2.601,6.19,3.138
410,10170,4.249,4.742,3.841,7.005,2.867,6.884,2.828,3.731,40.386,14.181,14.897,14.452,14.639,0.896,2.443,0.409,0.607,0.368,0.411,0.803,0.981,0.019,0.983,0.706,0,0.114,0,56.726,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.824,0.548,1.34,0.746,57.809,3.354,24.412,2.434,4.108,3.149
52,5703,4.917,5.143,5.276,5.913,2.862,5.721,2.892,5.367,46.762,18.985,16.158,19.149,16.028,0.956,2.066,0.484,0.831,0.691,0.506,0.914,0.991,0.009,0.992,1.122,0,0.097,0,75.94,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.121,0.892,1.843,0.542,76.598,4.069,18,1.978,0,0
475,10997,5.377,6.462,4.432,9.205,2.858,9.447,2.861,4.383,61.037,22.709,20.3,24.119,19.558,0.832,3.221,0.31,0.584,0.341,0.303,0.693,0.942,0.058,0.963,0.863,0,0.099,0,90.838,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.077,0.481,1.551,0.645,96.476,3.645,23.678,3.302,8.312,2.324
383,9801,5.074,5.623,5.267,7.969,2.855,7.637,2.644,5.432,62.727,20.219,17.664,21.187,17.228,0.902,2.792,0.358,0.637,0.405,0.346,0.814,0.954,0.046,0.975,0.889,0,0.114,0,80.877,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.513,0.661,1.845,0.542,84.749,4.061,20.253,2.888,5.184,2.259
528,11906,4.202,4.598,4.166,5.432,2.851,5.266,3.024,4.167,33.783,13.869,14.446,14.3,14.117,0.914,1.905,0.525,0.774,0.598,0.574,0.835,0.97,0.03,0.977,0.896,0,0.094,0,55.476,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.304,0.767,1.461,0.684,57.199,3.509,19.153,1.741,0,0
421,10242,4.632,4.921,4.589,6.045,2.848,5.808,2.887,4.486,41.364,16.854,15.459,17.024,15.345,0.941,2.123,0.471,0.766,0.587,0.497,0.886,0.99,0.01,0.993,0.979,0,0.1,0,67.417,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.317,0.759,1.612,0.62,68.097,3.719,13.103,2.012,0,0
511,11606,5.646,6,5.579,8.402,2.842,8.476,2.847,5.538,69.759,25.041,18.849,25.313,18.463,0.941,2.956,0.338,0.672,0.452,0.336,0.886,0.989,0.011,0.98,1.049,0,0.099,0,100.163,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.506,0.664,1.963,0.509,101.251,4.211,18.5,2.977,4.812,2.858
520,11722,5.014,6.026,3.848,8.547,2.838,8.838,2.809,3.781,48.882,19.746,18.932,20.808,18.57,0.832,3.011,0.332,0.587,0.344,0.318,0.692,0.949,0.051,0.981,0.814,0,0.108,0,78.984,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.221,0.45,1.356,0.738,83.23,3.343,14.198,3.146,7.401,2.697
230,8331,4.604,4.812,4.861,5.559,2.836,5.422,2.882,4.759,40.121,16.65,15.118,16.923,14.982,0.957,1.961,0.51,0.828,0.686,0.532,0.915,0.984,0.016,0.991,1.056,0,0.095,0,66.6,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.144,0.874,1.714,0.583,67.691,3.848,18.929,1.881,0,0
531,11983,4.53,4.892,4.559,6.387,2.833,6.273,2.875,4.421,43.196,16.118,15.367,16.321,15.221,0.926,2.254,0.444,0.709,0.503,0.458,0.858,0.988,0.012,0.99,0.891,0,0.108,0,64.471,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.401,0.714,1.609,0.622,65.284,3.696,14.615,2.182,4.159,3.342
62,5891,5.249,5.776,5.973,7.144,2.819,6.599,2.779,5.862,62.984,21.64,18.147,22.462,17.653,0.909,2.534,0.395,0.735,0.54,0.421,0.826,0.963,0.037,0.973,1.074,0,0.087,0,86.561,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.196,0.836,2.119,0.472,89.848,4.396,16.818,2.374,4.951,2.7
141,7070,4.283,5.041,4.319,6.555,2.817,6.333,2.68,3.93,41.763,14.409,15.836,15.449,15.222,0.85,2.327,0.43,0.653,0.427,0.423,0.722,0.933,0.067,0.961,0.78,0,0.099,0,57.637,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.518,0.659,1.533,0.652,61.798,3.568,20.27,2.363,5.412,2.83
2,3184,5.113,5.556,5.448,6.892,2.804,6.966,2.73,5.449,55.117,20.535,17.454,20.677,17.332,0.92,2.458,0.407,0.742,0.55,0.392,0.847,0.993,0.007,0.993,1.063,0,0.09,0,82.141,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.265,0.79,1.943,0.515,82.709,4.126,23.947,2.551,5.169,2.868
119,6784,4.23,4.443,3.739,6.541,2.798,6.546,2.94,3.895,35.829,14.056,13.958,14.123,13.841,0.952,2.338,0.428,0.647,0.418,0.449,0.907,0.995,0.005,0.992,0.768,0,0.127,0,56.222,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.749,0.572,1.336,0.748,56.491,3.268,16.444,2.227,0,0
51,5685,4.472,4.935,4.086,5.997,2.775,6.165,2.805,4.103,35.596,15.708,15.503,16.121,15.251,0.906,2.161,0.463,0.746,0.556,0.455,0.821,0.974,0.026,0.984,0.944,0,0.105,0,62.832,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.468,0.681,1.473,0.679,64.485,3.43,17.302,2.198,4.462,2.964
151,7176,4.673,5.355,5.175,6.759,2.772,6.535,2.715,5.176,50.759,17.151,16.823,17.786,16.434,0.873,2.438,0.41,0.691,0.478,0.416,0.762,0.964,0.036,0.977,0.915,0,0.111,0,68.604,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.306,0.766,1.867,0.536,71.144,3.973,15.663,2.406,5.353,2.325
530,11913,4.901,5.17,5.139,6.006,2.768,6.228,2.817,5.157,44.744,18.865,16.241,19.046,16.099,0.948,2.17,0.461,0.816,0.666,0.452,0.899,0.991,0.009,0.991,1.134,0,0.092,0,75.459,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.169,0.856,1.856,0.539,76.183,3.954,21.972,2.211,4.417,3.085
81,6121,4.373,4.903,3.958,6.581,2.767,6.373,2.789,3.768,37.744,15.022,15.404,15.189,15.226,0.892,2.378,0.421,0.665,0.442,0.438,0.796,0.989,0.011,0.988,0.825,0,0.114,0,60.088,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.663,0.601,1.43,0.699,60.755,3.363,15.97,2.285,4.285,3.009
169,7461,4.07,4.698,3.096,6.445,2.737,6.513,2.691,3.122,28.596,13.01,14.761,13.31,14.528,0.866,2.355,0.425,0.631,0.399,0.413,0.75,0.977,0.023,0.984,0.737,0,0.123,0,52.04,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.082,0.48,1.131,0.884,53.24,2.916,15.8,2.421,5.3,2.508
116,6738,4.808,5.296,4.53,6.793,2.727,6.866,2.746,4.394,43.939,18.155,16.636,18.414,16.499,0.908,2.491,0.401,0.708,0.501,0.4,0.824,0.986,0.014,0.992,0.98,0,0.094,0,72.621,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.499,0.667,1.661,0.602,73.657,3.629,8,2.5,5.165,2.848
162,7338,5.198,5.821,5.427,7.33,2.722,7.498,2.834,5.146,56.692,21.221,18.289,22.268,17.728,0.893,2.693,0.371,0.709,0.503,0.378,0.797,0.953,0.047,0.969,1.064,0,0.103,0,84.884,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.351,0.74,1.994,0.502,89.072,4.075,16.377,2.646,6.186,4.537
309,9147,4.256,4.97,3.354,6.872,2.693,6.628,2.677,3.206,32.498,14.225,15.613,14.504,15.392,0.856,2.552,0.392,0.619,0.383,0.404,0.733,0.981,0.019,0.986,0.769,0,0.133,0,56.898,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.049,0.488,1.246,0.803,58.017,3.023,21.974,2.476,5.018,3.157
159,7294,5.115,5.659,5.344,7.571,2.669,7.26,2.681,5.293,56.536,20.547,17.778,21.245,17.13,0.904,2.837,0.353,0.676,0.456,0.369,0.817,0.967,0.033,0.964,1.017,0,0.099,0,82.188,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.417,0.706,2.003,0.499,84.982,4.007,23.37,2.708,4.904,3.235
28,5276,4.735,5.05,4.32,6.366,2.662,6.428,2.664,4.382,38.331,17.61,15.866,18.102,15.705,0.938,2.391,0.418,0.744,0.553,0.414,0.879,0.973,0.027,0.99,1.039,0,0.089,0,70.442,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.474,0.679,1.623,0.616,72.407,3.491,17.576,2.413,0,0
289,8992,3.313,4.016,3.252,4.696,2.644,4.657,2.485,3.173,21.136,8.62,12.615,9.315,11.682,0.825,1.776,0.563,0.705,0.498,0.533,0.681,0.925,0.075,0.926,0.694,0,0.093,0,34.479,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.444,0.692,1.23,0.813,37.258,2.948,25.238,1.874,5.426,1.613
86,6194,4.472,4.613,4.855,5.468,2.637,5.394,2.7,4.842,36.658,15.704,14.491,15.804,14.4,0.969,2.074,0.482,0.818,0.669,0.5,0.94,0.994,0.006,0.994,1.089,0,0.095,0,62.816,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.126,0.888,1.841,0.543,63.218,3.746,18.909,1.998,0,0
548,12390,5.432,6.612,4.958,9.387,2.637,9.93,2.639,4.952,64.241,23.178,20.772,23.884,20.326,0.822,3.56,0.281,0.579,0.335,0.266,0.675,0.97,0.03,0.979,0.937,0,0.103,0,92.714,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.893,0.528,1.88,0.532,95.535,3.797,15.059,3.763,8.359,2.607
38,5559,5.458,5.819,5.205,7.64,2.618,7.405,2.593,5.173,54.498,23.396,18.281,23.637,18.179,0.938,2.919,0.343,0.714,0.51,0.35,0.88,0.99,0.01,0.994,1.17,0,0.091,0,93.583,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.468,0.681,1.988,0.503,94.55,3.911,19.615,2.856,4.268,2.814
564,12660,4.845,5.347,5.142,6.791,2.615,6.117,2.599,5.101,47.806,18.438,16.798,18.973,16.535,0.906,2.597,0.385,0.714,0.509,0.425,0.821,0.972,0.028,0.984,1.038,0,0.1,0,73.753,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.321,0.757,1.966,0.509,75.892,3.878,18.769,2.354,4.448,2.592
339,9403,4.273,4.869,3.926,6.874,2.61,6.687,2.499,3.844,36.884,14.341,15.297,14.767,15.006,0.878,2.634,0.38,0.622,0.386,0.374,0.77,0.971,0.029,0.981,0.799,0,0.099,0,57.363,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.751,0.571,1.504,0.665,59.069,3.268,15,2.676,5.585,2.584
599,13532,3.946,4.355,3.867,5.968,2.606,5.504,2.532,3.89,31.492,12.229,13.682,12.598,13.455,0.906,2.29,0.437,0.661,0.437,0.46,0.821,0.971,0.029,0.983,0.786,0,0.108,0,48.917,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.543,0.648,1.484,0.674,50.392,3.237,20.5,2.174,4.242,2.382
297,9051,5.167,6.185,4.756,8.348,2.601,8.39,2.46,4.774,54.071,20.966,19.432,21.76,18.943,0.835,3.209,0.312,0.619,0.383,0.293,0.698,0.964,0.036,0.975,0.966,0,0.098,0,83.866,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.755,0.57,1.828,0.547,87.04,3.678,16.778,3.411,7.394,2.143
33,5390,5.666,5.883,5.381,7.724,2.597,7.728,2.685,5.33,56.51,25.216,18.482,25.313,18.319,0.963,2.975,0.336,0.734,0.538,0.347,0.928,0.996,0.004,0.991,1.257,0,0.092,0,100.865,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.435,0.697,2.072,0.483,101.252,3.989,20.877,2.879,3.588,3.369
465,10825,4.287,4.906,4.518,6.348,2.577,6.107,2.404,4.558,38.701,14.436,15.412,15.01,14.994,0.874,2.463,0.406,0.675,0.456,0.394,0.764,0.962,0.038,0.973,0.883,0,0.104,0,57.746,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.405,0.712,1.753,0.57,60.04,3.548,20.811,2.54,5.003,2.117
43,5607,4.28,4.83,4.284,5.972,2.562,5.4,2.422,4.313,34.325,14.39,15.174,15.1,14.564,0.886,2.33,0.429,0.717,0.514,0.449,0.785,0.953,0.047,0.96,0.94,0,0.091,0,57.558,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.394,0.717,1.672,0.598,60.4,3.423,24.632,2.229,5.072,3.486
347,9471,3.897,4.739,2.712,7.353,2.549,7.42,2.444,2.773,26.614,11.927,14.887,12.555,14.447,0.822,2.885,0.347,0.53,0.281,0.329,0.676,0.95,0.05,0.97,0.636,0,0.105,0,47.708,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.712,0.369,1.064,0.94,50.22,2.63,20.597,3.036,6.495,2.151
29,5289,4.265,4.388,4.422,4.944,2.527,5.078,2.646,4.416,28.925,14.284,13.785,14.348,13.713,0.972,1.956,0.511,0.863,0.744,0.521,0.945,0.996,0.004,0.995,1.143,0,0.094,0,57.137,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.118,0.894,1.75,0.572,57.391,3.474,11.176,1.919,0,0
384,9803,4.446,5.128,5.111,7.118,2.507,6.652,2.448,4.9,47.759,15.523,16.11,16.252,15.66,0.867,2.839,0.352,0.625,0.39,0.368,0.752,0.955,0.045,0.972,0.87,0,0.117,0,62.091,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.393,0.718,2.039,0.491,65.008,3.809,19.178,2.717,5.521,3.584
504,11471,4.381,4.708,4.681,5.741,2.5,5.744,2.517,4.696,35.168,15.077,14.79,15.327,14.642,0.931,2.296,0.435,0.763,0.583,0.438,0.866,0.984,0.016,0.99,1.051,0,0.112,0,60.308,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.227,0.815,1.872,0.534,61.308,3.59,16.757,2.282,3.918,3.027
199,7975,4.446,4.754,4.933,5.893,2.495,5.606,2.453,4.931,37.975,15.525,14.934,15.718,14.808,0.935,2.362,0.423,0.754,0.569,0.438,0.875,0.988,0.012,0.992,1.056,0,0.097,0,62.098,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.195,0.837,1.977,0.506,62.873,3.714,13.778,2.285,3.728,2.594
120,6809,4.217,4.712,4.108,6.642,2.494,6.989,2.618,4.122,35.632,13.964,14.804,14.114,14.666,0.895,2.663,0.375,0.635,0.403,0.375,0.801,0.989,0.011,0.991,0.843,0,0.112,0,55.856,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.617,0.619,1.647,0.607,56.455,3.301,12.075,2.669,5.121,2.962
601,13706,4.267,5.001,3.642,6.44,2.492,6.769,2.546,3.611,30.602,14.302,15.711,14.765,15.412,0.853,2.584,0.387,0.663,0.439,0.376,0.728,0.969,0.031,0.981,0.891,0,0.114,0,57.207,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.768,0.566,1.462,0.684,59.061,3.067,27.681,2.659,5.431,2.54
133,6972,4.716,5.078,4.185,7.173,2.474,7.025,2.529,4.174,38.884,17.469,15.954,17.616,15.806,0.929,2.899,0.345,0.658,0.432,0.36,0.862,0.992,0.008,0.991,0.984,0,0.103,0,69.875,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.714,0.583,1.691,0.591,70.463,3.329,12.951,2.778,3.839,2.831
456,10757,5.747,6.102,6.281,7.94,2.463,7.617,2.488,6.159,64.315,25.944,19.171,26.272,18.835,0.942,3.224,0.31,0.724,0.524,0.327,0.887,0.988,0.012,0.982,1.327,0,0.093,0,103.775,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.264,0.791,2.55,0.392,105.087,4.372,15.233,3.061,5.284,2.404
121,6811,5.581,6.53,6.214,7.842,2.445,7.568,2.284,6.039,62.378,24.466,20.514,26.009,19.613,0.855,3.207,0.312,0.712,0.507,0.302,0.731,0.941,0.059,0.956,1.276,0,0.102,0,97.863,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.262,0.792,2.542,0.393,104.037,4.329,20.367,3.314,6.812,2.286
442,10449,4.348,4.966,4.358,6.683,2.399,7.199,2.341,4.402,36.591,14.851,15.601,15.139,15.417,0.876,2.786,0.359,0.651,0.423,0.325,0.767,0.981,0.019,0.988,0.926,0,0.103,0,59.405,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.534,0.652,1.816,0.551,60.555,3.379,13.75,3.075,5.753,2.216
572,12838,4.275,4.549,4.019,5.997,2.397,6.02,2.5,4.001,30.247,14.357,14.292,14.511,14.112,0.94,2.502,0.4,0.713,0.508,0.415,0.883,0.989,0.011,0.987,0.999,0,0.107,0,57.427,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.492,0.67,1.677,0.596,58.043,3.208,19.344,2.408,3.577,2.856
279,8866,4.485,5.12,4.429,7.746,2.372,7.696,2.253,4.572,42.6,15.796,16.084,16.429,15.797,0.876,3.266,0.306,0.579,0.335,0.293,0.767,0.961,0.039,0.982,0.86,0,0.112,0,63.184,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.749,0.572,1.867,0.536,65.715,3.4,21.563,3.416,5.916,3.804
226,8300,3.952,4.624,3.951,6.421,2.37,6.315,2.327,3.712,31.472,12.269,14.527,12.868,14.27,0.855,2.71,0.369,0.616,0.379,0.368,0.731,0.953,0.047,0.982,0.806,0,0.11,0,49.076,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.625,0.615,1.667,0.6,51.473,3.16,22.203,2.714,5.325,2.154
277,8856,5.17,6.256,5.324,7.449,2.366,7.439,2.127,5.162,49.125,20.997,19.654,22.678,18.502,0.826,3.149,0.318,0.694,0.482,0.286,0.683,0.926,0.074,0.941,1.192,0,0.088,0,83.987,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.399,0.715,2.251,0.444,90.71,3.845,25.278,3.497,7.334,1.586
330,9331,4.928,5.456,5.312,6.603,2.352,6.89,2.325,5.286,43.198,19.077,17.139,19.631,16.748,0.903,2.807,0.356,0.746,0.557,0.337,0.816,0.972,0.028,0.977,1.228,0,0.097,0,76.307,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.243,0.804,2.258,0.443,78.525,3.832,18.333,2.963,5.551,2.349
196,7959,4.118,4.448,4.318,5.334,2.351,5.083,2.247,4.34,28.357,13.321,13.973,13.605,13.755,0.926,2.268,0.441,0.772,0.596,0.442,0.857,0.979,0.021,0.984,1.062,0,0.097,0,53.286,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.235,0.81,1.836,0.545,54.42,3.335,18.333,2.262,4.047,2.052
127,6884,4.455,4.863,5.096,6.226,2.345,6.615,2.427,5.192,38.962,15.591,15.279,15.882,14.985,0.916,2.655,0.377,0.716,0.512,0.367,0.839,0.982,0.018,0.981,1.068,0,0.101,0,62.365,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.222,0.818,2.173,0.46,63.529,3.721,17.286,2.726,5.089,2.426
307,9126,4.635,5.474,3.736,7.241,2.329,7.245,2.363,3.832,32.984,16.873,17.196,17.205,16.981,0.847,3.11,0.322,0.64,0.41,0.326,0.717,0.981,0.019,0.987,1.001,0,0.114,0,67.493,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.938,0.516,1.604,0.623,68.821,3.032,17.5,3.066,5.982,2.192
210,8089,3.474,3.992,2.608,5.524,2.325,5.554,2.304,2.594,17.54,9.48,12.542,9.624,12.391,0.87,2.376,0.421,0.629,0.396,0.415,0.757,0.985,0.015,0.988,0.738,0,0.109,0,37.918,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.118,0.472,1.122,0.892,38.497,2.467,20.313,2.411,4.113,2.372
211,8107,4.316,4.952,3.984,6.436,2.322,6.548,2.341,4.004,31.181,14.632,15.558,14.924,15.289,0.872,2.771,0.361,0.671,0.45,0.358,0.76,0.98,0.02,0.983,0.979,0,0.115,0,58.528,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.616,0.619,1.715,0.583,59.695,3.153,16.129,2.797,5.27,2.261
