Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width
979,8908,2.534,2.763,2.4,4.309,1.443,4.055,1.402,2.394,7.81,5.043,8.682,5.082,8.621,0.917,2.987,0.335,0.588,0.346,0.346,0.841,0.992,0.008,0.993,0.811,0,0.184,0,20.17,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.795,0.557,1.664,0.601,20.329,1.921,21.212,2.894,2.926,1.373
1341,9962,2.4,2.629,2.201,3.841,1.442,3.799,1.378,2.199,6.384,4.524,8.258,4.627,8.164,0.913,2.663,0.376,0.625,0.391,0.363,0.834,0.978,0.022,0.989,0.817,0,0.175,0,18.098,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.745,0.573,1.526,0.655,18.51,1.822,18.333,2.756,2.449,1.197
2708,18622,2.861,3.152,2.91,4.33,1.442,4.183,1.503,2.874,9.514,6.428,9.902,6.647,9.601,0.908,3.002,0.333,0.661,0.437,0.359,0.824,0.967,0.033,0.97,1.029,0,0.17,0,25.713,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.488,0.672,2.017,0.496,26.586,2.176,20.794,2.783,2.643,1.435
1212,9518,2.438,2.605,2.654,3.129,1.441,3.053,1.489,2.584,6.266,4.667,8.183,4.801,8.071,0.936,2.171,0.461,0.779,0.607,0.488,0.876,0.972,0.028,0.986,1.035,0,0.168,0,18.669,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.179,0.848,1.841,0.543,19.205,2.047,18.444,2.051,0,0
2861,20776,2.312,2.43,2.445,2.835,1.441,2.67,1.505,2.5,5.23,4.199,7.636,4.27,7.512,0.951,1.968,0.508,0.816,0.665,0.564,0.905,0.983,0.017,0.984,1.028,0,0.162,0,16.795,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.159,0.863,1.698,0.589,17.081,1.943,24.091,1.774,0,0
3772,33444,2.95,3.194,2.666,4.381,1.44,4.407,1.424,2.698,8.805,6.833,10.034,6.991,9.918,0.924,3.043,0.329,0.673,0.453,0.323,0.853,0.977,0.023,0.988,1.083,0,0.157,0,27.331,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.644,0.608,1.851,0.54,27.962,2.053,14.286,3.094,2.786,1.373
1095,9162,2.28,2.516,2.196,3.527,1.44,3.6,1.44,2.168,5.84,4.081,7.903,4.131,7.848,0.906,2.45,0.408,0.646,0.418,0.4,0.821,0.988,0.012,0.993,0.804,0,0.171,0,16.324,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.606,0.623,1.525,0.656,16.525,1.818,18.974,2.5,2.583,1.641
3541,31041,2.085,2.346,1.646,3.658,1.439,3.483,1.445,1.644,4.536,3.415,7.37,3.496,7.314,0.889,2.542,0.393,0.57,0.325,0.415,0.79,0.977,0.023,0.992,0.649,0,0.188,0,13.662,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.222,0.45,1.144,0.874,13.984,1.542,21.034,2.41,2.716,1.564
1197,9466,2.255,2.54,2.239,3.475,1.439,3.459,1.365,2.165,5.861,3.993,7.98,4.181,7.798,0.888,2.416,0.414,0.649,0.421,0.395,0.788,0.955,0.045,0.977,0.799,0,0.366,0.1,15.97,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.552,0.644,1.556,0.643,16.724,1.839,20.588,2.533,2.745,1.349
3720,32804,3.167,3.349,3.08,4.616,1.438,4.612,1.373,3.108,10.704,7.879,10.521,7.937,10.442,0.946,3.21,0.312,0.686,0.471,0.298,0.894,0.993,0.007,0.993,1.187,0,0.163,0,31.514,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.499,0.667,2.142,0.467,31.749,2.259,20.4,3.359,2.86,1.375
2971,22543,2.626,2.851,2.39,3.564,1.436,3.555,1.49,2.392,6.403,5.415,8.956,5.52,8.904,0.921,2.482,0.403,0.737,0.543,0.419,0.848,0.981,0.019,0.994,1.058,0,0.155,0,21.659,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.491,0.671,1.665,0.601,22.079,1.913,17.25,2.386,2.664,1.512
3425,30041,2.251,2.431,2.422,2.835,1.435,2.871,1.483,2.359,5.159,3.978,7.638,4.06,7.571,0.926,1.976,0.506,0.794,0.63,0.516,0.857,0.98,0.02,0.991,0.978,0,0.184,0,15.913,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.171,0.854,1.688,0.592,16.239,1.928,17.632,1.937,0,0
4157,39662,2.313,2.524,2.28,3.236,1.434,3.265,1.409,2.263,5.542,4.201,7.931,4.268,7.895,0.916,2.256,0.443,0.715,0.511,0.431,0.839,0.984,0.016,0.996,0.905,0,0.166,0,16.805,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.419,0.705,1.59,0.629,17.074,1.857,16,2.318,2.44,1.406
3004,24273,2.694,2.888,2.641,3.596,1.434,3.548,1.496,2.645,7.13,5.702,9.072,5.8,8.907,0.933,2.508,0.399,0.749,0.561,0.422,0.871,0.983,0.017,0.982,1.106,0,0.16,0,22.808,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.362,0.734,1.842,0.543,23.198,2.037,24.242,2.372,2.532,1.484
759,8201,2.464,2.685,2.546,3.292,1.434,3.388,1.5,2.637,6.292,4.767,8.434,4.875,8.252,0.918,2.296,0.435,0.748,0.56,0.443,0.842,0.978,0.022,0.978,1.01,0,0.157,0,19.066,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.293,0.773,1.776,0.563,19.501,1.99,26.2,2.259,2.549,1.387
2395,15309,2.28,2.461,2.48,3.136,1.433,3.16,1.404,2.459,5.833,4.084,7.731,4.137,7.686,0.927,2.189,0.457,0.727,0.529,0.444,0.859,0.987,0.013,0.994,0.909,0,0.171,0,16.335,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.265,0.791,1.731,0.578,16.546,1.956,20.968,2.251,0,0
3043,25562,2.409,2.714,2.365,3.438,1.432,3.594,1.197,2.359,6.097,4.557,8.525,4.711,8.284,0.888,2.4,0.417,0.701,0.491,0.333,0.788,0.967,0.033,0.972,0.926,0,0.163,0,18.227,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.453,0.688,1.651,0.606,18.843,1.899,24.75,3.003,3.423,0.932
118,5365,2.398,2.563,2.398,3.356,1.43,3.279,1.43,2.425,6.029,4.518,8.05,4.537,8.029,0.936,2.346,0.426,0.715,0.511,0.436,0.876,0.996,0.004,0.997,0.941,0,0.171,0,18.071,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.399,0.715,1.677,0.596,18.147,1.914,18.889,2.293,0,0
2830,20329,2.598,2.978,2.809,3.264,1.43,3.243,1.434,2.765,6.867,5.303,9.355,5.582,8.742,0.873,2.282,0.438,0.796,0.634,0.442,0.761,0.95,0.05,0.934,1.136,0,0.173,0,21.213,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.162,0.861,1.964,0.509,22.329,2.12,30.192,2.261,3.118,1.467
3982,37088,2.421,2.692,2.689,3.72,1.43,3.601,1.317,2.647,7.487,4.603,8.458,4.811,8.339,0.899,2.602,0.384,0.651,0.423,0.366,0.809,0.957,0.043,0.986,0.865,0,0.18,0,18.411,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.384,0.723,1.881,0.532,19.245,2.059,18.205,2.734,2.598,1.095
2404,15364,3.084,3.617,3.216,4.624,1.429,4.883,1.438,3.143,11.129,7.47,11.364,7.814,10.769,0.853,3.235,0.309,0.667,0.445,0.295,0.727,0.956,0.044,0.948,1.13,0,0.161,0,29.88,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.438,0.696,2.25,0.444,31.256,2.323,27.083,3.395,4.193,1.348
982,8913,2.258,2.468,2.15,3.406,1.429,3.399,1.453,2.143,5.48,4.005,7.753,4.034,7.71,0.915,2.383,0.42,0.663,0.44,0.428,0.837,0.993,0.007,0.994,0.823,0,0.185,0,16.021,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.584,0.631,1.504,0.665,16.137,1.79,21.389,2.339,2.334,1.752
3883,34918,2.191,2.365,2.281,3.013,1.429,2.658,1.478,2.31,5.142,3.769,7.431,3.908,7.333,0.926,2.109,0.474,0.727,0.529,0.556,0.858,0.965,0.035,0.987,0.875,0,0.319,0,15.076,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.321,0.757,1.596,0.627,15.63,1.855,20.541,1.798,0,0
277,6176,2.52,2.906,2.802,3.304,1.427,3.172,1.384,2.792,6.919,4.988,9.13,5.274,8.532,0.867,2.314,0.432,0.763,0.582,0.436,0.752,0.946,0.054,0.935,1.058,0,0.167,0,19.952,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.179,0.848,1.963,0.509,21.095,2.115,35.758,2.292,3.64,0.929
2559,16783,2.628,2.798,2.357,3.784,1.427,3.829,1.421,2.345,6.665,5.426,8.789,5.479,8.722,0.939,2.651,0.377,0.695,0.483,0.371,0.883,0.99,0.01,0.992,1.005,0,0.162,0,21.703,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.605,0.623,1.652,0.605,21.915,1.892,23.5,2.694,2.271,1.475
2276,14346,2.736,3.17,2.204,5.122,1.427,5.1,1.383,2.115,8.433,5.878,9.96,6.061,9.772,0.863,3.591,0.279,0.534,0.285,0.271,0.745,0.97,0.03,0.981,0.804,0,0.17,0,23.512,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.324,0.43,1.545,0.647,24.245,1.815,22.381,3.688,4.013,2.083
2123,13286,2.272,2.641,2.181,3.68,1.426,3.642,1.46,2.14,5.995,4.055,8.297,4.195,8.134,0.86,2.58,0.388,0.617,0.381,0.401,0.74,0.967,0.033,0.98,0.772,0,0.18,0,16.221,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.687,0.593,1.529,0.654,16.782,1.804,18.75,2.494,2.943,1.536
286,6206,2.598,2.802,2.814,3.347,1.426,3.209,1.402,2.826,7.034,5.3,8.804,5.445,8.654,0.927,2.347,0.426,0.776,0.602,0.437,0.859,0.973,0.027,0.983,1.11,0,0.156,0,21.199,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.189,0.841,1.974,0.507,21.779,2.12,18.293,2.289,2.294,1.505
2749,19273,2.728,3.199,2.748,4.173,1.425,4.174,1.408,2.701,8.561,5.845,10.051,6.14,9.816,0.853,2.928,0.342,0.654,0.427,0.337,0.727,0.952,0.048,0.977,0.982,0,0.164,0,23.379,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.519,0.659,1.928,0.519,24.561,2.087,21.667,2.965,3.525,1.505
1784,11686,2.017,2.361,1.527,3.106,1.425,2.917,1.315,1.563,3.538,3.196,7.417,3.302,7.313,0.854,2.18,0.459,0.65,0.422,0.451,0.73,0.968,0.032,0.986,0.722,0,0.172,0,12.785,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.034,0.492,1.072,0.933,13.209,1.476,21.429,2.218,2.477,1.357
1961,12504,2.028,2.233,2.072,2.837,1.424,2.742,1.364,1.986,4.382,3.229,7.017,3.358,6.858,0.908,1.992,0.502,0.715,0.511,0.498,0.824,0.962,0.038,0.977,0.799,0,0.165,0,12.916,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.369,0.73,1.455,0.687,13.432,1.748,25.278,2.01,0,0
3483,30613,2.304,2.418,2.352,2.957,1.423,2.821,1.39,2.337,5.182,4.168,7.596,4.205,7.561,0.953,2.078,0.481,0.779,0.607,0.493,0.908,0.991,0.009,0.995,0.991,0,0.161,0,16.672,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.257,0.796,1.653,0.605,16.82,1.888,15.833,2.03,0,0
1679,11249,2.169,2.39,2.321,3.038,1.423,3.068,1.452,2.285,5.253,3.697,7.509,3.747,7.466,0.908,2.135,0.468,0.714,0.51,0.473,0.824,0.987,0.013,0.994,0.855,0,0.169,0,14.786,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.309,0.764,1.631,0.613,14.988,1.872,19,2.113,2.077,1.626
3606,31534,2.288,2.431,2.262,3.322,1.421,3.236,1.372,2.204,5.591,4.11,7.638,4.148,7.597,0.941,2.338,0.428,0.689,0.474,0.424,0.885,0.991,0.009,0.995,0.871,0,0.171,0,16.441,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.469,0.681,1.592,0.628,16.591,1.841,23.667,2.359,1.991,1.526
3174,28395,2.614,2.957,2.565,4.149,1.421,4.315,1.425,2.479,7.918,5.367,9.289,5.428,9.25,0.884,2.92,0.342,0.63,0.397,0.33,0.782,0.989,0.011,0.996,0.91,0,0.166,0,21.467,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.617,0.618,1.805,0.554,21.712,1.993,15.429,3.029,3.379,1.287
3124,27519,1.983,2.233,1.501,2.838,1.42,3.014,1.479,1.494,3.167,3.089,7.015,3.172,6.915,0.888,1.998,0.5,0.699,0.488,0.491,0.789,0.974,0.026,0.986,0.767,0,0.177,0,12.357,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.89,0.529,1.057,0.946,12.688,1.461,23.784,2.037,2.267,1.482
4100,38884,2.257,2.558,2.368,3.027,1.419,2.678,1.375,2.333,5.328,4.002,8.036,4.265,7.671,0.882,2.133,0.469,0.746,0.556,0.514,0.779,0.938,0.062,0.955,0.931,0,0.169,0,16.007,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.278,0.782,1.668,0.599,17.059,1.894,29.048,1.947,2.613,1.612
3406,29838,2.771,3.058,2.94,3.721,1.419,3.573,1.428,2.913,8.129,6.029,9.607,6.283,9.438,0.906,2.623,0.381,0.745,0.554,0.4,0.821,0.959,0.041,0.982,1.142,0,0.158,0,24.115,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.265,0.79,2.072,0.483,25.134,2.18,21.522,2.502,2.756,1.298
2227,14060,2.432,2.678,2.546,3.384,1.419,3.333,1.446,2.48,6.4,4.646,8.414,4.78,8.214,0.908,2.386,0.419,0.719,0.517,0.434,0.825,0.972,0.028,0.976,0.968,0,0.156,0,18.584,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.329,0.752,1.795,0.557,19.12,1.982,24.762,2.305,2.606,1.76
46,4731,2.506,2.709,2.881,3.153,1.419,3.08,1.408,2.885,6.748,4.932,8.509,5.038,8.392,0.925,2.223,0.45,0.795,0.632,0.457,0.856,0.979,0.021,0.986,1.103,0,0.154,0,19.728,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.095,0.914,2.031,0.492,20.152,2.15,21.081,2.188,2.25,1.544
3855,34598,2.367,2.622,2.576,2.815,1.418,2.868,1.434,2.534,5.386,4.402,8.236,4.553,7.873,0.903,1.985,0.504,0.841,0.707,0.5,0.816,0.967,0.033,0.956,1.102,0,0.167,0,17.608,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.093,0.915,1.817,0.55,18.211,1.997,30.566,2.001,2.453,1.279
765,8226,2.439,2.615,2.429,3.2,1.416,3.263,1.399,2.477,5.763,4.67,8.215,4.726,8.166,0.933,2.259,0.443,0.762,0.581,0.429,0.87,0.988,0.012,0.994,1.031,0,0.161,0,18.681,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.317,0.759,1.715,0.583,18.906,1.922,19.091,2.333,2.208,1.609
3914,35559,2.298,2.483,2.549,3.124,1.416,3.076,1.408,2.621,5.904,4.147,7.801,4.203,7.706,0.925,2.206,0.453,0.736,0.541,0.458,0.856,0.987,0.013,0.988,0.937,0,0.165,0,16.586,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.225,0.816,1.8,0.556,16.812,1.983,28.462,2.185,2.136,1.633
3093,26789,2.069,2.205,1.763,2.56,1.416,2.678,1.485,1.822,3.346,3.363,6.928,3.425,6.897,0.938,1.808,0.553,0.808,0.653,0.555,0.881,0.982,0.018,0.996,0.928,0,0.162,0,13.452,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.452,0.689,1.245,0.803,13.7,1.589,15.862,1.803,0,0
2908,21504,2.244,2.455,2.297,3.153,1.416,3.023,1.359,2.302,5.368,3.954,7.714,4.02,7.628,0.914,2.227,0.449,0.712,0.506,0.45,0.835,0.984,0.016,0.989,0.886,0,0.183,0,15.815,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.373,0.728,1.622,0.616,16.078,1.856,21.316,2.224,2.361,1.312
2636,17741,2.165,2.263,2.043,2.954,1.414,2.945,1.485,2.007,4.469,3.681,7.109,3.701,7.083,0.957,2.089,0.479,0.733,0.537,0.504,0.915,0.994,0.006,0.996,0.881,0,0.165,0,14.722,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.445,0.692,1.445,0.692,14.805,1.729,24.138,1.983,0,0
1933,12304,2.193,2.44,2.213,3.28,1.414,3.237,1.422,2.231,5.373,3.777,7.666,3.816,7.624,0.899,2.32,0.431,0.669,0.447,0.439,0.808,0.99,0.01,0.995,0.814,0,0.167,0,15.109,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.483,0.675,1.565,0.639,15.262,1.813,20.857,2.276,2.454,1.388
330,6442,2.36,2.775,2.218,3.77,1.414,3.879,1.382,2.215,6.189,4.373,8.719,4.497,8.593,0.85,2.667,0.375,0.626,0.392,0.356,0.723,0.972,0.028,0.986,0.821,0,0.197,0,17.492,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.7,0.588,1.569,0.637,17.989,1.816,20.87,2.806,3.12,1.32
2614,17383,2.182,2.329,2.256,2.867,1.413,2.706,1.439,2.289,4.786,3.74,7.318,3.813,7.212,0.937,2.028,0.493,0.761,0.579,0.532,0.878,0.981,0.019,0.986,0.923,0,0.176,0,14.959,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.271,0.787,1.596,0.626,15.25,1.835,20.278,1.88,0,0
3574,31294,2.175,2.471,2.444,2.959,1.412,2.917,1.372,2.365,5.349,3.714,7.764,3.884,7.545,0.88,2.095,0.477,0.735,0.54,0.47,0.774,0.956,0.044,0.972,0.889,0,0.172,0,14.855,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.211,0.826,1.731,0.578,15.535,1.928,22.955,2.126,2.347,1.603
2684,18277,3.144,3.582,3.095,5.715,1.411,6.029,1.206,3.088,13.073,7.763,11.253,7.975,11.077,0.878,4.049,0.247,0.55,0.303,0.2,0.77,0.973,0.027,0.984,0.962,0,0.191,0,31.052,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.847,0.542,2.193,0.456,31.899,2.253,22.5,4.997,5.342,1.035
3414,29948,2.058,2.339,1.448,3.353,1.411,3.441,1.382,1.474,3.587,3.326,7.348,3.413,7.237,0.88,2.376,0.421,0.614,0.377,0.402,0.774,0.974,0.026,0.985,0.703,0,0.184,0,13.303,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.315,0.432,1.026,0.974,13.653,1.43,28.333,2.489,2.637,1.46
535,7337,2.863,3.099,3.049,3.793,1.411,3.816,1.379,3.176,8.542,6.436,9.737,6.579,9.647,0.924,2.689,0.372,0.755,0.57,0.361,0.853,0.978,0.022,0.991,1.203,0,0.158,0,25.745,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.244,0.804,2.161,0.463,26.316,2.23,16.41,2.768,2.97,1.369
1442,10296,2.707,3.263,2.442,4.353,1.411,4.364,1.291,2.464,7.85,5.754,10.25,6.28,9.772,0.83,3.086,0.324,0.622,0.387,0.296,0.688,0.916,0.084,0.953,0.937,0,0.19,0.543,23.017,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.783,0.561,1.731,0.578,25.119,1.926,26.038,3.379,3.816,2.099
504,7207,2.859,3.911,2.135,6.586,1.41,6.681,1.394,2.059,10.379,6.421,12.286,7.073,11.722,0.731,4.672,0.214,0.434,0.188,0.209,0.534,0.908,0.092,0.954,0.692,0,0.169,0,25.683,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.085,0.324,1.515,0.66,28.291,1.772,27.826,4.794,6.029,1.278
1706,11365,2.463,2.568,2.668,2.972,1.41,2.935,1.46,2.741,5.851,4.763,8.068,4.78,8.046,0.959,2.108,0.474,0.829,0.687,0.498,0.92,0.996,0.004,0.997,1.137,0,0.159,0,19.053,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.114,0.898,1.893,0.528,19.121,2.039,14.074,2.01,0,0
2549,16619,2.615,3.098,2.354,4.231,1.409,4.256,1.314,2.398,7.348,5.371,9.732,5.549,9.553,0.844,3.003,0.333,0.618,0.382,0.309,0.713,0.968,0.032,0.982,0.901,0,0.17,0,21.482,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.798,0.556,1.671,0.599,22.195,1.881,29.6,3.238,3.784,1.047
2940,21895,2.388,2.569,2.623,3.089,1.409,3.015,1.3,2.7,5.978,4.479,8.071,4.535,8.03,0.93,2.192,0.456,0.773,0.598,0.431,0.864,0.988,0.012,0.995,1.029,0,0.168,0,17.916,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.177,0.849,1.862,0.537,18.141,2.016,16.875,2.32,2.224,1.354
2629,17500,2.215,2.393,2.241,3.02,1.408,3.028,1.399,2.251,4.988,3.853,7.518,3.931,7.386,0.926,2.144,0.466,0.733,0.538,0.462,0.857,0.98,0.02,0.982,0.906,0,0.191,0,15.411,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.348,0.742,1.591,0.628,15.723,1.824,24.884,2.164,2.199,1.479
1208,9512,2.652,2.735,2.95,3.488,1.407,3.5,1.422,2.96,7.583,5.526,8.591,5.539,8.56,0.97,2.479,0.403,0.76,0.578,0.406,0.941,0.998,0.002,0.996,1.126,0,0.162,0,22.103,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.183,0.846,2.096,0.477,22.155,2.179,16.563,2.461,0,0
3615,31646,2.277,2.608,1.789,3.532,1.407,3.59,1.365,1.776,4.654,4.071,8.192,4.141,8.119,0.873,2.511,0.398,0.645,0.415,0.38,0.762,0.983,0.017,0.991,0.819,0,0.182,0,16.284,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.975,0.506,1.272,0.786,16.563,1.598,16.364,2.629,2.708,1.532
2482,15820,2.135,2.4,1.82,3.191,1.406,3.185,1.424,1.817,4.276,3.58,7.538,3.662,7.423,0.89,2.269,0.441,0.669,0.448,0.447,0.792,0.977,0.023,0.985,0.798,0,0.201,0,14.319,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.753,0.57,1.294,0.773,14.65,1.613,26.75,2.237,2.272,1.532
2592,17137,2.589,3.468,2.66,4.199,1.406,3.952,1.182,2.768,8.224,5.265,10.895,5.855,9.56,0.747,2.985,0.335,0.617,0.38,0.299,0.557,0.899,0.101,0.877,0.892,0,0.199,0,21.06,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.578,0.634,1.891,0.529,23.421,2.033,38.485,3.344,4.997,0.502
1772,11635,3.282,3.746,3.179,5.173,1.406,5.063,1.339,3.166,12.107,8.459,11.768,8.711,11.474,0.876,3.679,0.272,0.634,0.402,0.264,0.768,0.971,0.029,0.975,1.163,0,0.17,0,33.837,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.627,0.615,2.261,0.442,34.844,2.293,21.304,3.781,4.391,1.18
2220,13987,2.534,2.742,2.597,3.113,1.405,3.115,1.315,2.778,5.95,5.045,8.615,5.198,8.431,0.924,2.215,0.451,0.814,0.663,0.422,0.854,0.971,0.029,0.979,1.153,0,0.154,0,20.18,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.199,0.834,1.848,0.541,20.791,2.001,35.526,2.37,2.785,1.102
72,4984,2.393,2.602,2.492,3.305,1.404,3.197,1.419,2.497,6.056,4.498,8.176,4.588,8.125,0.92,2.353,0.425,0.724,0.524,0.444,0.846,0.98,0.02,0.994,0.969,0,0.16,0,17.992,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.326,0.754,1.774,0.564,18.353,1.948,15.806,2.254,2.339,1.454
196,5768,2.865,3.446,2.461,4.917,1.404,4.872,1.389,2.358,8.895,6.446,10.825,6.765,10.682,0.831,3.502,0.286,0.583,0.34,0.285,0.691,0.953,0.047,0.987,0.934,0,0.167,0,25.784,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.998,0.5,1.753,0.571,27.06,1.932,16.739,3.507,4.222,1.211
2151,13514,2.642,2.985,2.721,3.985,1.404,3.749,1.355,2.583,7.969,5.482,9.379,5.925,9.086,0.885,2.839,0.352,0.663,0.44,0.361,0.783,0.925,0.075,0.969,0.98,0,0.158,0,21.928,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.465,0.683,1.939,0.516,23.699,2.062,20.238,2.767,3.198,2.184
3463,30439,2.382,2.542,2.402,3.067,1.403,3.116,1.41,2.43,5.412,4.456,7.986,4.553,7.89,0.937,2.186,0.457,0.777,0.603,0.453,0.878,0.979,0.021,0.988,1.036,0,0.152,0,17.823,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.277,0.783,1.713,0.584,18.213,1.903,17.429,2.21,2.139,1.597
161,5595,2.616,2.829,2.423,4.052,1.402,4.075,1.465,2.451,7.209,5.373,8.889,5.433,8.831,0.924,2.89,0.346,0.645,0.417,0.359,0.855,0.989,0.011,0.993,0.946,0,0.164,0,21.492,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.672,0.598,1.729,0.578,21.732,1.913,18.788,2.783,2.678,2.19
3964,36823,2.186,2.484,2.494,3.154,1.402,3.039,1.29,2.435,5.774,3.755,7.803,3.834,7.688,0.88,2.25,0.445,0.693,0.481,0.424,0.775,0.979,0.021,0.985,0.849,0,0.174,0,15.018,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.265,0.791,1.779,0.562,15.335,1.948,27.333,2.356,2.528,0.989
2132,13372,2.683,3.138,2.385,4.686,1.401,5.123,1.271,2.288,8.202,5.655,9.857,5.837,9.74,0.855,3.344,0.299,0.573,0.328,0.248,0.731,0.969,0.031,0.988,0.861,0,0.174,0,22.619,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.965,0.509,1.702,0.588,23.348,1.893,20.256,4.031,4.3,1.146
1677,11238,2.21,2.339,2.247,3.224,1.399,3.08,1.418,2.136,5.31,3.835,7.348,3.877,7.29,0.945,2.304,0.434,0.685,0.47,0.46,0.893,0.989,0.011,0.992,0.85,0,0.347,0,15.34,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.435,0.697,1.606,0.623,15.509,1.823,22.778,2.172,2.057,1.254
4067,38417,2.361,2.64,2.619,2.961,1.399,2.94,1.388,2.582,5.681,4.379,8.293,4.571,7.983,0.895,2.117,0.472,0.797,0.636,0.472,0.8,0.958,0.042,0.963,1.057,0,0.159,0,17.517,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.131,0.884,1.871,0.534,18.284,2.009,24.528,2.119,2.748,1.746
2964,22415,2.273,2.499,2.369,3.325,1.398,3.338,1.342,2.381,5.767,4.059,7.85,4.116,7.775,0.91,2.378,0.421,0.684,0.467,0.402,0.828,0.986,0.014,0.991,0.873,0,0.18,0,16.234,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.404,0.712,1.694,0.59,16.465,1.884,25.87,2.487,2.303,1.641
